time_since_fade_in (s), phase_, amp (rad), freq (Hz), policy_output.at(motor_idx), policy_output.at(motor_idx) * params_.action_scales.at(motor_idx) (rad), motor_position (rad), motor_velocity (rad/s)
41.1713, 543.73, 0.2, 2, -0.0465514, -0.0465514, 0.13581, -1.98412
41.1737, 543.807, 0.2, 2, -0.0612608, -0.0612608, 0.125892, -2.30159
41.181, 543.925, 0.2, 2, -0.0832549, -0.0832549, 0.115974, -2.46032
41.1825, 544.012, 0.2, 2, -0.0986908, -0.0986908, 0.104148, -2.80952
41.1892, 544.13, 0.2, 2, -0.118601, -0.118601, 0.0907956, -3.09524
41.1909, 544.223, 0.2, 2, -0.133027, -0.133027, 0.0762997, -3.4127
41.1961, 544.325, 0.2, 2, -0.147496, -0.147496, 0.0614224, -3.63492
41.1982, 544.408, 0.2, 2, -0.158198, -0.158198, 0.0461636, -3.7619
41.2041, 544.515, 0.2, 2, -0.170361, -0.170361, 0.0297595, -3.82539
41.2074, 544.612, 0.2, 2, -0.179712, -0.179712, 0.0156451, -3.7619
41.2106, 544.699, 0.2, 2, -0.186661, -0.186661, -0.000376625, -3.82539
41.2145, 544.785, 0.2, 2, -0.192141, -0.192141, -0.0167798, -3.95238
41.2203, 544.894, 0.2, 2, -0.19704, -0.19704, -0.032421, -3.95238
41.2233, 544.991, 0.2, 2, -0.199428, -0.199428, -0.0488242, -3.98412
41.2274, 545.088, 0.2, 2, -0.199955, -0.199955, -0.0637016, -3.95238
41.2309, 545.179, 0.2, 2, -0.198724, -0.198724, -0.0785789, -3.7619
41.2359, 545.283, 0.2, 2, -0.195322, -0.195322, -0.0926942, -3.57143
41.2377, 545.359, 0.2, 2, -0.191479, -0.191479, -0.106046, -3.44444
41.2433, 545.456, 0.2, 2, -0.185043, -0.185043, -0.117871, -3.22222
41.2474, 545.553, 0.2, 2, -0.176795, -0.176795, -0.129315, -2.96825
41.2513, 545.649, 0.2, 2, -0.167039, -0.167039, -0.138471, -2.61905
41.2554, 545.746, 0.2, 2, -0.155581, -0.155581, -0.146863, -2.20635
41.2584, 545.831, 0.2, 2, -0.144292, -0.144292, -0.152966, -1.7619
41.2635, 545.93, 0.2, 2, -0.129978, -0.129978, -0.156782, -1.28571
41.2675, 546.028, 0.2, 2, -0.114407, -0.114407, -0.159452, -0.873016
41.2711, 546.122, 0.2, 2, -0.0984585, -0.0984585, -0.159834, -0.46032
41.276, 546.228, 0.2, 2, -0.0795855, -0.0795855, -0.159071, -0.0158768
41.2777, 546.304, 0.2, 2, -0.0653283, -0.0653283, -0.157164, 0.30159
41.2839, 546.408, 0.2, 2, -0.0454699, -0.0454699, -0.154493, 0.555557
41.2873, 546.505, 0.2, 2, -0.0264448, -0.0264448, -0.151441, 0.714287
41.292, 546.609, 0.2, 2, -0.00560808, -0.00560808, -0.147244, 0.904762
41.2965, 546.721, 0.2, 2, 0.0167611, 0.0167611, -0.140759, 1.28571
41.2977, 546.797, 0.2, 2, 0.0319234, 0.0319234, -0.134274, 1.53968
41.3035, 546.897, 0.2, 2, 0.0513237, 0.0513237, -0.125882, 1.8254
41.3075, 546.995, 0.2, 2, 0.0701169, 0.0701169, -0.115964, 2.23809
41.3097, 547.072, 0.2, 2, 0.0841806, 0.0841806, -0.105664, 2.49206
41.3165, 547.183, 0.2, 2, 0.103876, 0.103876, -0.0934571, 2.84127
41.3177, 547.26, 0.2, 2, 0.11664, 0.11664, -0.0801048, 3.22222
41.3235, 547.359, 0.2, 2, 0.132187, 0.132187, -0.0656089, 3.47619
41.3276, 547.459, 0.2, 2, 0.146483, 0.146483, -0.0503501, 3.69841
41.3319, 547.562, 0.2, 2, 0.159748, 0.159748, -0.0354728, 3.79365
41.3347, 547.651, 0.2, 2, 0.169727, 0.169727, -0.0202131, 3.8254
41.3395, 547.749, 0.2, 2, 0.179329, 0.179329, -0.00380985, 3.92064
41.343, 547.842, 0.2, 2, 0.186765, 0.186765, 0.0118304, 3.95238
41.3474, 547.94, 0.2, 2, 0.192872, 0.192872, 0.0270892, 3.85714
41.3505, 548.026, 0.2, 2, 0.196714, 0.196714, 0.0427304, 3.88889
41.3547, 548.115, 0.2, 2, 0.199142, 0.199142, 0.0579892, 3.85714
41.3605, 548.226, 0.2, 2, 0.199967, 0.199967, 0.0728665, 3.79365
41.3631, 548.319, 0.2, 2, 0.19876, 0.19876, 0.0873624, 3.73016
41.3676, 548.42, 0.2, 2, 0.195518, 0.195518, 0.102241, 3.79365
41.3707, 548.509, 0.2, 2, 0.190997, 0.190997, 0.115211, 3.50794
41.376, 548.615, 0.2, 2, 0.183685, 0.183685, 0.128181, 3.22222
41.3778, 548.693, 0.2, 2, 0.176969, 0.176969, 0.138099, 2.93651
41.384, 548.797, 0.2, 2, 0.16628, 0.16628, 0.148017, 2.55556
41.3881, 548.903, 0.2, 2, 0.153599, 0.153599, 0.154502, 2.11111
41.3918, 549.006, 0.2, 2, 0.139668, 0.139668, 0.159844, 1.60318
41.396, 549.111, 0.2, 2, 0.123895, 0.123895, 0.16404, 1.28571
41.3977, 549.187, 0.2, 2, 0.111529, 0.111529, 0.16671, 0.904762
41.4037, 549.29, 0.2, 2, 0.0939473, 0.0939473, 0.167473, 0.492065
41.4075, 549.386, 0.2, 2, 0.076601, 0.076601, 0.166329, 0.0476227
41.4127, 549.499, 0.2, 2, 0.0551262, 0.0551262, 0.164803, -0.30159
41.4137, 549.576, 0.2, 2, 0.0402739, 0.0402739, 0.162132, -0.492065
41.4197, 549.677, 0.2, 2, 0.020318, 0.020318, 0.159462, -0.619049
41.4234, 549.775, 0.2, 2, 0.000772991, 0.000772991, 0.154502, -0.84127
41.4274, 549.872, 0.2, 2, -0.0187119, -0.0187119, 0.149161, -1.22222
41.4318, 549.975, 0.2, 2, -0.0390682, -0.0390682, 0.141151, -1.63492
41.4337, 550.052, 0.2, 2, -0.0539725, -0.0539725, 0.131995, -2.07937
41.441, 550.17, 0.2, 2, -0.0763034, -0.0763034, 0.120933, -2.46032
41.4418, 550.249, 0.2, 2, -0.090554, -0.090554, 0.10987, -2.65079
41.4482, 550.355, 0.2, 2, -0.108956, -0.108956, 0.097663, -2.87302
41.4513, 550.452, 0.2, 2, -0.12466, -0.12466, 0.0839291, -3.19048
41.4537, 550.529, 0.2, 2, -0.136305, -0.136305, 0.0686703, -3.50793
41.4614, 550.651, 0.2, 2, -0.153144, -0.153144, 0.053793, -3.73016
41.463, 550.75, 0.2, 2, -0.165081, -0.165081, 0.0389157, -3.79365
41.4684, 550.848, 0.2, 2, -0.175395, -0.175395, 0.022893, -3.88889
41.4726, 550.961, 0.2, 2, -0.185064, -0.185064, 0.00725277, -3.88889
41.4737, 551.038, 0.2, 2, -0.190361, -0.190361, -0.00991337, -3.82539
41.4808, 551.154, 0.2, 2, -0.196174, -0.196174, -0.0236463, -3.88889
41.4825, 551.239, 0.2, 2, -0.198778, -0.198778, -0.038906, -3.85714
41.4886, 551.352, 0.2, 2, -0.199999, -0.199999, -0.0537833, -3.7619
41.4906, 551.44, 0.2, 2, -0.199186, -0.199186, -0.0694236, -3.73016
41.4946, 551.527, 0.2, 2, -0.196865, -0.196865, -0.0831565, -3.69841
41.5006, 551.639, 0.2, 2, -0.191666, -0.191666, -0.0972718, -3.53968
41.5026, 551.727, 0.2, 2, -0.185904, -0.185904, -0.110623, -3.38095
41.5079, 551.831, 0.2, 2, -0.177231, -0.177231, -0.123593, -3.25397
41.5106, 551.918, 0.2, 2, -0.168518, -0.168518, -0.134274, -3
41.516, 552.023, 0.2, 2, -0.156315, -0.156315, -0.142285, -2.46032
41.5177, 552.099, 0.2, 2, -0.146387, -0.146387, -0.150296, -2.04762
41.5238, 552.201, 0.2, 2, -0.131709, -0.131709, -0.155256, -1.63492
41.5276, 552.302, 0.2, 2, -0.116, -0.116, -0.157926, -1
41.5317, 552.402, 0.2, 2, -0.0990305, -0.0990305, -0.159452, -0.587303
41.5356, 552.502, 0.2, 2, -0.0812527, -0.0812527, -0.159071, -0.206352
41.5377, 552.578, 0.2, 2, -0.0670728, -0.0670728, -0.157164, 0.238098
41.5437, 552.68, 0.2, 2, -0.0476875, -0.0476875, -0.154875, 0.523811
41.5475, 552.779, 0.2, 2, -0.0281565, -0.0281565, -0.151441, 0.746033
41.5516, 552.879, 0.2, 2, -0.00821395, -0.00821395, -0.146863, 1
41.5537, 552.956, 0.2, 2, 0.00708896, 0.00708896, -0.140378, 1.34921
41.5607, 553.069, 0.2, 2, 0.0297245, 0.0297245, -0.134656, 1.50794
41.5626, 553.157, 0.2, 2, 0.0469129, 0.0469129, -0.126264, 1.73016
41.5685, 553.269, 0.2, 2, 0.06824, 0.06824, -0.117108, 2.14286
41.5717, 553.369, 0.2, 2, 0.0868132, 0.0868132, -0.106809, 2.42857
41.5755, 553.468, 0.2, 2, 0.104184, 0.104184, -0.0946016, 2.80952
41.5777, 553.545, 0.2, 2, 0.116891, 0.116891, -0.0816306, 3.12698
41.5843, 553.653, 0.2, 2, 0.133782, 0.133782, -0.0671348, 3.34921
41.5857, 553.729, 0.2, 2, 0.144726, 0.144726, -0.0526389, 3.57143
41.5921, 553.836, 0.2, 2, 0.158587, 0.158587, -0.0373801, 3.73016
41.5937, 553.912, 0.2, 2, 0.167437, 0.167437, -0.0217389, 3.85714
41.6011, 554.032, 0.2, 2, 0.179268, 0.179268, -0.00609867, 3.98413
41.6027, 554.123, 0.2, 2, 0.186572, 0.186572, 0.0103045, 3.98413
41.6088, 554.234, 0.2, 2, 0.193421, 0.193421, 0.0259448, 3.98413
41.6105, 554.321, 0.2, 2, 0.197097, 0.197097, 0.0419675, 4.01587
41.6159, 554.424, 0.2, 2, 0.199551, 0.199551, 0.0583707, 3.92064
41.6177, 554.501, 0.2, 2, 0.199991, 0.199991, 0.072485, 3.8254
41.6239, 554.605, 0.2, 2, 0.198712, 0.198712, 0.0873624, 3.79365
41.6275, 554.703, 0.2, 2, 0.195511, 0.195511, 0.101478, 3.8254
41.6297, 554.779, 0.2, 2, 0.191746, 0.191746, 0.115211, 3.53968
41.6373, 554.901, 0.2, 2, 0.183468, 0.183468, 0.128181, 3.22222
41.638, 554.985, 0.2, 2, 0.17614, 0.17614, 0.137717, 2.90476
41.6435, 555.077, 0.2, 2, 0.166699, 0.166699, 0.147636, 2.52381
41.6475, 555.175, 0.2, 2, 0.155021, 0.155021, 0.153739, 2.04762
41.6516, 555.274, 0.2, 2, 0.141708, 0.141708, 0.159844, 1.50794
41.6545, 555.36, 0.2, 2, 0.129079, 0.129079, 0.163658, 1.28571
41.6594, 555.458, 0.2, 2, 0.113572, 0.113572, 0.165947, 0.936508
41.6634, 555.556, 0.2, 2, 0.0969709, 0.0969709, 0.167091, 0.555557
41.6675, 555.654, 0.2, 2, 0.0792553, 0.0792553, 0.165947, 0.0793686
41.6715, 555.753, 0.2, 2, 0.0607741, 0.0607741, 0.164803, -0.238098
41.6755, 555.852, 0.2, 2, 0.0417608, 0.0417608, 0.162514, -0.396828
41.6777, 555.928, 0.2, 2, 0.0267603, 0.0267603, 0.159844, -0.555557
41.6836, 556.028, 0.2, 2, 0.00676713, 0.00676713, 0.156028, -0.777779
41.6874, 556.126, 0.2, 2, -0.0128099, -0.0128099, 0.150306, -1.15873
41.6915, 556.225, 0.2, 2, -0.0324433, -0.0324433, 0.142676, -1.53968
41.6964, 556.335, 0.2, 2, -0.0539889, -0.0539889, 0.133521, -2.01588
41.6977, 556.411, 0.2, 2, -0.0684901, -0.0684901, 0.12284, -2.42857
41.7036, 556.511, 0.2, 2, -0.0869047, -0.0869047, 0.112159, -2.5873
41.7075, 556.611, 0.2, 2, -0.104327, -0.104327, 0.100715, -2.77778
41.7115, 556.71, 0.2, 2, -0.120744, -0.120744, 0.0873624, -3.03175
41.7154, 556.808, 0.2, 2, -0.135726, -0.135726, 0.073248, -3.34921
41.7185, 556.894, 0.2, 2, -0.147858, -0.147858, 0.0583707, -3.60317
41.7236, 556.994, 0.2, 2, -0.160516, -0.160516, 0.0427304, -3.7619
41.7274, 557.091, 0.2, 2, -0.171393, -0.171393, 0.0267077, -3.88889
41.7315, 557.19, 0.2, 2, -0.180688, -0.180688, 0.0110675, -3.85714
41.7354, 557.288, 0.2, 2, -0.188223, -0.188223, -0.00419132, -3.85714
41.7377, 557.364, 0.2, 2, -0.192827, -0.192827, -0.0205945, -3.95238
41.7436, 557.465, 0.2, 2, -0.197182, -0.197182, -0.0358543, -3.92063
41.7475, 557.563, 0.2, 2, -0.199515, -0.199515, -0.0503501, -3.82539
41.7515, 557.661, 0.2, 2, -0.199919, -0.199919, -0.0656089, -3.79365
41.7558, 557.764, 0.2, 2, -0.198281, -0.198281, -0.0804862, -3.73016
41.7577, 557.84, 0.2, 2, -0.195709, -0.195709, -0.0946016, -3.57143
41.7633, 557.937, 0.2, 2, -0.190833, -0.190833, -0.108334, -3.44444
41.7674, 558.035, 0.2, 2, -0.184068, -0.184068, -0.12016, -3.19048
41.7715, 558.133, 0.2, 2, -0.175482, -0.175482, -0.131604, -2.96825
41.7754, 558.231, 0.2, 2, -0.16531, -0.16531, -0.139996, -2.55556
41.7777, 558.307, 0.2, 2, -0.156245, -0.156245, -0.148007, -2.11111
41.7834, 558.405, 0.2, 2, -0.143324, -0.143324, -0.153729, -1.73016
41.7874, 558.502, 0.2, 2, -0.129095, -0.129095, -0.157164, -1.22222
41.7914, 558.6, 0.2, 2, -0.113556, -0.113556, -0.159834, -0.809525
41.7937, 558.676, 0.2, 2, -0.100671, -0.100671, -0.160215, -0.396828
41.8001, 558.782, 0.2, 2, -0.0818526, -0.0818526, -0.159452, 0.0476227
41.8034, 558.879, 0.2, 2, -0.063788, -0.063788, -0.157164, 0.333336
41.8074, 558.976, 0.2, 2, -0.0450653, -0.0450653, -0.154493, 0.587303
41.8124, 559.087, 0.2, 2, -0.0232792, -0.0232792, -0.151059, 0.746033
41.8137, 559.163, 0.2, 2, -0.00808929, -0.00808929, -0.146863, 0.968254
41.8206, 559.276, 0.2, 2, 0.0145539, 0.0145539, -0.140378, 1.28571
41.8225, 559.362, 0.2, 2, 0.0315729, 0.0315729, -0.134274, 1.50794
41.8289, 559.478, 0.2, 2, 0.0541932, 0.0541932, -0.125882, 1.79365
41.8305, 559.564, 0.2, 2, 0.0704913, 0.0704913, -0.116345, 2.23809
41.8359, 559.667, 0.2, 2, 0.0894268, 0.0894268, -0.105664, 2.49206
41.8377, 559.744, 0.2, 2, 0.102852, 0.102852, -0.0934571, 2.80952
41.8433, 559.84, 0.2, 2, 0.118867, 0.118867, -0.0801048, 3.19048
41.8475, 559.939, 0.2, 2, 0.134253, 0.134253, -0.0656089, 3.44444
41.8506, 560.027, 0.2, 2, 0.146699, 0.146699, -0.0503501, 3.69841
41.8559, 560.13, 0.2, 2, 0.15993, 0.15993, -0.0350913, 3.79365
41.8577, 560.207, 0.2, 2, 0.168653, 0.168653, -0.0194501, 3.88889
41.8635, 560.306, 0.2, 2, 0.178443, 0.178443, -0.00304691, 4.04762
41.8674, 560.404, 0.2, 2, 0.186438, 0.186438, 0.0129748, 4.01587
41.8717, 560.506, 0.2, 2, 0.192832, 0.192832, 0.0289965, 3.98413
41.8737, 560.582, 0.2, 2, 0.196313, 0.196313, 0.0442563, 3.95238
41.8826, 560.72, 0.2, 2, 0.199703, 0.199703, 0.0595151, 3.8254
41.8833, 560.836, 0.2, 2, 0.199614, 0.199614, 0.0743924, 3.79365
41.8873, 560.893, 0.2, 2, 0.198594, 0.198594, 0.0892697, 3.79365
41.8932, 561.013, 0.2, 2, 0.194338, 0.194338, 0.103767, 3.66667
41.8939, 561.094, 0.2, 2, 0.189859, 0.189859, 0.121696, 3.47619
41.902, 561.219, 0.2, 2, 0.180519, 0.180519, 0.128944, 3.25397
41.9027, 561.321, 0.2, 2, 0.170821, 0.170821, 0.13848, 2.77778
41.9083, 561.404, 0.2, 2, 0.161581, 0.161581, 0.148017, 2.39682
41.9114, 561.502, 0.2, 2, 0.149393, 0.149393, 0.153739, 1.98413
41.9154, 561.6, 0.2, 2, 0.135677, 0.135677, 0.160225, 1.44444
41.9177, 561.676, 0.2, 2, 0.124052, 0.124052, 0.163277, 1.25397
41.9233, 561.773, 0.2, 2, 0.108349, 0.108349, 0.165947, 0.873016
41.9274, 561.87, 0.2, 2, 0.0915256, 0.0915256, 0.166329, 0.492065
41.9322, 561.977, 0.2, 2, 0.0719304, 0.0719304, 0.165566, 0.0158768
41.9337, 562.054, 0.2, 2, 0.0574709, 0.0574709, 0.16404, -0.269844
41.9408, 562.168, 0.2, 2, 0.0351873, 0.0351873, 0.161751, -0.428574
41.9426, 562.255, 0.2, 2, 0.0179227, 0.0179227, 0.158699, -0.619049
41.9474, 562.353, 0.2, 2, -0.00161667, -0.00161667, 0.154121, -0.904762
41.9523, 562.462, 0.2, 2, -0.0233078, -0.0233078, 0.148017, -1.22222
41.9537, 562.538, 0.2, 2, -0.0384004, -0.0384004, 0.139243, -1.73016
41.9609, 562.654, 0.2, 2, -0.0608888, -0.0608888, 0.130469, -2.17461
41.9625, 562.74, 0.2, 2, -0.076998, -0.076998, 0.119788, -2.42857
41.9698, 562.868, 0.2, 2, -0.0998434, -0.0998434, 0.107963, -2.71429
41.9713, 562.975, 0.2, 2, -0.117764, -0.117764, 0.0953732, -2.93651
41.9737, 563.03, 0.2, 2, -0.126588, -0.126588, 0.0816403, -3.22222
41.9807, 563.144, 0.2, 2, -0.143305, -0.143305, 0.066763, -3.50793
41.9825, 563.231, 0.2, 2, -0.154838, -0.154838, 0.0484525, -3.73016
41.9874, 563.328, 0.2, 2, -0.166388, -0.166388, 0.0362454, -3.79365
41.9915, 563.427, 0.2, 2, -0.176573, -0.176573, 0.0206042, -3.88889
41.9955, 563.526, 0.2, 2, -0.185004, -0.185004, 0.00420101, -3.98412
41.9977, 563.603, 0.2, 2, -0.190262, -0.190262, -0.0114392, -3.95238
42.0054, 563.726, 0.2, 2, -0.196397, -0.196397, -0.0270795, -3.95238
42.0061, 563.813, 0.2, 2, -0.19894, -0.19894, -0.0431022, -4.01588
42.0121, 563.908, 0.2, 2, -0.199994, -0.199994, -0.058361, -3.88889
42.0137, 563.985, 0.2, 2, -0.199528, -0.199528, -0.0736198, -3.79365
42.0201, 564.091, 0.2, 2, -0.196946, -0.196946, -0.0896415, -3.63492
42.0225, 564.177, 0.2, 2, -0.193225, -0.193225, -0.101849, -3.53968
42.0304, 564.312, 0.2, 2, -0.184475, -0.184475, -0.114438, -3.31746
42.0311, 564.425, 0.2, 2, -0.174664, -0.174664, -0.126645, -3.12698
42.0355, 564.488, 0.2, 2, -0.168131, -0.168131, -0.136182, -2.80952
42.0385, 564.575, 0.2, 2, -0.158143, -0.158143, -0.144574, -2.2381
42.0433, 564.671, 0.2, 2, -0.145644, -0.145644, -0.152966, -1.73016
42.0475, 564.77, 0.2, 2, -0.131344, -0.131344, -0.155256, -1.47619
42.0514, 564.868, 0.2, 2, -0.116049, -0.116049, -0.158308, -0.968254
42.0555, 564.966, 0.2, 2, -0.0994517, -0.0994517, -0.159452, -0.555557
42.0577, 565.043, 0.2, 2, -0.0858516, -0.0858516, -0.159071, -0.14286
42.0637, 565.144, 0.2, 2, -0.0671923, -0.0671923, -0.157164, 0.238098
42.0675, 565.242, 0.2, 2, -0.0483597, -0.0483597, -0.155256, 0.492065
42.0721, 565.348, 0.2, 2, -0.0275961, -0.0275961, -0.151822, 0.650795
42.0737, 565.425, 0.2, 2, -0.0123817, -0.0123817, -0.147626, 0.904762
42.0808, 565.54, 0.2, 2, 0.0106133, 0.0106133, -0.141141, 1.28571
42.0826, 565.628, 0.2, 2, 0.0281237, 0.0281237, -0.135037, 1.53968
42.0874, 565.726, 0.2, 2, 0.0473573, 0.0473573, -0.127026, 1.76191
42.0924, 565.836, 0.2, 2, 0.0683787, 0.0683787, -0.11749, 2.1746
42.0937, 565.912, 0.2, 2, 0.0825418, 0.0825418, -0.10719, 2.46032
42.103, 566.054, 0.2, 2, 0.107545, 0.107545, -0.094983, 2.80952
42.1037, 566.18, 0.2, 2, 0.127861, 0.127861, -0.0820121, 3.09524
42.1085, 566.242, 0.2, 2, 0.137137, 0.137137, -0.0678977, 3.31746
42.1113, 566.339, 0.2, 2, 0.150573, 0.150573, -0.0526389, 3.60318
42.1137, 566.415, 0.2, 2, 0.16016, 0.16016, -0.0293693, 3.92064
42.121, 566.533, 0.2, 2, 0.173068, 0.173068, -0.0221204, 3.88889
42.1226, 566.619, 0.2, 2, 0.181117, 0.181117, -0.00609867, 3.92064
42.1275, 566.718, 0.2, 2, 0.188615, 0.188615, 0.00954159, 3.92064
42.1313, 566.815, 0.2, 2, 0.19416, 0.19416, 0.0255633, 4.01587
42.1354, 566.912, 0.2, 2, 0.197902, 0.197902, 0.0423489, 4.1746
42.1385, 566.999, 0.2, 2, 0.199658, 0.199658, 0.0591336, 4.14286
42.1453, 567.12, 0.2, 2, 0.199608, 0.199608, 0.0743924, 3.98413
42.146, 567.203, 0.2, 2, 0.197881, 0.197881, 0.0892697, 3.85714
42.1519, 567.3, 0.2, 2, 0.194164, 0.194164, 0.103767, 3.73016
42.1537, 567.376, 0.2, 2, 0.18995, 0.18995, 0.117118, 3.50794
42.1602, 567.484, 0.2, 2, 0.1821, 0.1821, 0.130469, 3.31746
42.1617, 567.56, 0.2, 2, 0.175278, 0.175278, 0.139625, 2.90476
42.1696, 567.685, 0.2, 2, 0.161934, 0.161934, 0.14878, 2.52381
42.1711, 567.785, 0.2, 2, 0.149316, 0.149316, 0.155265, 2.04762
42.1761, 567.877, 0.2, 2, 0.13648, 0.13648, 0.160606, 1.53968
42.1777, 567.954, 0.2, 2, 0.124891, 0.124891, 0.164421, 1.22222
42.1855, 568.077, 0.2, 2, 0.104672, 0.104672, 0.16671, 0.777779
42.1862, 568.166, 0.2, 2, 0.0892699, 0.0892699, 0.167091, 0.428574
42.1919, 568.258, 0.2, 2, 0.0724165, 0.0724165, 0.165947, -0.0158768
42.1937, 568.334, 0.2, 2, 0.0579879, 0.0579879, 0.16404, -0.30159
42.2017, 568.46, 0.2, 2, 0.03344, 0.03344, 0.161751, -0.46032
42.2024, 568.554, 0.2, 2, 0.014814, 0.014814, 0.158699, -0.619049
42.2081, 568.643, 0.2, 2, -0.002964, -0.002964, 0.154121, -0.904762
42.2119, 568.747, 0.2, 2, -0.02373, -0.02373, 0.148398, -1.28571
42.2137, 568.823, 0.2, 2, -0.0387897, -0.0387897, 0.137336, -1.82539
42.2209, 568.939, 0.2, 2, -0.0612361, -0.0612361, 0.130469, -2.14286
42.2225, 569.026, 0.2, 2, -0.0774092, -0.0774092, 0.119788, -2.42857
42.2274, 569.123, 0.2, 2, -0.0949879, -0.0949879, 0.107581, -2.74603
42.2323, 569.232, 0.2, 2, -0.113552, -0.113552, 0.0949918, -2.96825
42.2337, 569.308, 0.2, 2, -0.125767, -0.125767, 0.0808774, -3.25397
42.2427, 569.447, 0.2, 2, -0.146046, -0.146046, 0.0663815, -3.57143
42.2434, 569.566, 0.2, 2, -0.161233, -0.161233, 0.0511227, -3.73016
42.2474, 569.621, 0.2, 2, -0.167503, -0.167503, 0.035864, -3.79365
42.2519, 569.725, 0.2, 2, -0.177906, -0.177906, 0.0202227, -3.88889
42.2537, 569.801, 0.2, 2, -0.184347, -0.184347, -0.00266544, -3.92063
42.2598, 569.904, 0.2, 2, -0.191354, -0.191354, -0.0110578, -3.85714
42.2625, 569.99, 0.2, 2, -0.195632, -0.195632, -0.026698, -3.85714
42.2681, 570.096, 0.2, 2, -0.198932, -0.198932, -0.0423392, -3.88889
42.2712, 570.191, 0.2, 2, -0.199994, -0.199994, -0.057598, -3.82539
42.2756, 570.292, 0.2, 2, -0.199146, -0.199146, -0.0728568, -3.79365
42.2795, 570.39, 0.2, 2, -0.196366, -0.196366, -0.0877341, -3.73016
42.2825, 570.476, 0.2, 2, -0.192392, -0.192392, -0.101468, -3.53968
42.2882, 570.583, 0.2, 2, -0.185428, -0.185428, -0.114438, -3.34921
42.2905, 570.669, 0.2, 2, -0.178299, -0.178299, -0.125882, -3.15873
42.2953, 570.766, 0.2, 2, -0.168725, -0.168725, -0.136182, -2.87302
42.2991, 570.86, 0.2, 2, -0.157884, -0.157884, -0.144574, -2.33334
42.3044, 570.97, 0.2, 2, -0.143488, -0.143488, -0.151441, -1.92063
42.3065, 571.056, 0.2, 2, -0.131015, -0.131015, -0.156019, -1.50793
42.3122, 571.163, 0.2, 2, -0.114078, -0.114078, -0.159071, -1
42.3137, 571.239, 0.2, 2, -0.101209, -0.101209, -0.159834, -0.555557
42.3203, 571.348, 0.2, 2, -0.081956, -0.081956, -0.159452, -0.111115
42.3225, 571.434, 0.2, 2, -0.0659358, -0.0659358, -0.157545, 0.269844
42.3281, 571.54, 0.2, 2, -0.0456123, -0.0456123, -0.154875, 0.555557
42.3316, 571.64, 0.2, 2, -0.0259964, -0.0259964, -0.151441, 0.777779
42.3338, 571.717, 0.2, 2, -0.0106581, -0.0106581, -0.146863, 0.968254
42.3411, 571.835, 0.2, 2, 0.013072, 0.013072, -0.140759, 1.28571
42.3418, 571.914, 0.2, 2, 0.0287811, 0.0287811, -0.134656, 1.50794
42.349, 572.029, 0.2, 2, 0.0511887, 0.0511887, -0.126264, 1.76191
42.3497, 572.104, 0.2, 2, 0.0655561, 0.0655561, -0.116345, 2.1746
42.356, 572.21, 0.2, 2, 0.0852246, 0.0852246, -0.105664, 2.46032
42.3577, 572.286, 0.2, 2, 0.0987487, 0.0987487, -0.0942201, 2.80952
42.3637, 572.388, 0.2, 2, 0.115834, 0.115834, -0.0808677, 3.15873
42.3675, 572.486, 0.2, 2, 0.131318, 0.131318, -0.0663718, 3.4127
42.3721, 572.593, 0.2, 2, 0.146644, 0.146644, -0.0514945, 3.63492
42.3737, 572.669, 0.2, 2, 0.156584, 0.156584, -0.0362357, 3.76191
42.3808, 572.785, 0.2, 2, 0.169883, 0.169883, -0.0217389, 3.8254
42.3825, 572.871, 0.2, 2, 0.178314, 0.178314, -0.00495426, 3.92064
42.388, 572.975, 0.2, 2, 0.1868, 0.1868, 0.010686, 3.92064
42.3908, 573.065, 0.2, 2, 0.192457, 0.192457, 0.0255633, 3.85714
42.3955, 573.163, 0.2, 2, 0.196866, 0.196866, 0.041586, 3.88889
42.3994, 573.261, 0.2, 2, 0.199371, 0.199371, 0.0564633, 3.8254
42.4044, 573.372, 0.2, 2, 0.199904, 0.199904, 0.0713406, 3.73016
42.4057, 573.448, 0.2, 2, 0.198849, 0.198849, 0.0858365, 3.73016
42.4119, 573.552, 0.2, 2, 0.195562, 0.195562, 0.100333, 3.66667
42.4137, 573.628, 0.2, 2, 0.191805, 0.191805, 0.114448, 3.57143
42.4221, 573.759, 0.2, 2, 0.182744, 0.182744, 0.127418, 3.4127
42.4228, 573.862, 0.2, 2, 0.173384, 0.173384, 0.137717, 3.03175
42.4279, 573.939, 0.2, 2, 0.165277, 0.165277, 0.147636, 2.68254
42.4318, 574.042, 0.2, 2, 0.152796, 0.152796, 0.154502, 2.14286
42.4337, 574.118, 0.2, 2, 0.142504, 0.142504, 0.160988, 1.50794
42.4411, 574.237, 0.2, 2, 0.124847, 0.124847, 0.16404, 1.31746
42.4418, 574.316, 0.2, 2, 0.112144, 0.112144, 0.167091, 0.968254
42.4488, 574.428, 0.2, 2, 0.0928996, 0.0928996, 0.168236, 0.555557
42.4517, 574.53, 0.2, 2, 0.074455, 0.074455, 0.16671, 0.0476227
42.4556, 574.631, 0.2, 2, 0.0554189, 0.0554189, 0.164803, -0.333336
42.4596, 574.731, 0.2, 2, 0.0359268, 0.0359268, 0.162132, -0.492065
42.4641, 574.837, 0.2, 2, 0.0148713, 0.0148713, 0.159462, -0.619049
