time_since_fade_in (s), phase_, amp (rad), freq (Hz), policy_output.at(motor_idx), policy_output.at(motor_idx) * params_.action_scales.at(motor_idx) (rad), motor_position (rad), motor_velocity (rad/s)
6.82904, 86.406, 0, 1, -0, -0, 0.00350662, 0.0158768
6.83128, 86.4473, 0, 1, -0, -0, 0.00350662, 0.0158768
6.8382, 86.5071, 0, 1, -0, -0, 0.00350662, 0.0158768
6.84004, 86.5533, 0, 1, -0, -0, 0.00350662, 0.0158768
6.84625, 86.6134, 0, 1, -0, -0, 0.00350662, 0.0158768
6.84807, 86.6598, 0, 1, -0, -0, 0.00350662, 0.0158768
6.85128, 86.7012, 0, 1, -0, -0, 0.00350662, 0.0158768
6.85909, 86.7665, 0, 1, -0, -0, 0.00350662, 0.0158768
6.85984, 86.8148, 0, 1, -0, -0, 0.00350662, 0.0158768
6.86587, 86.8658, 0, 1, -0, -0, 0.00350662, 0.0158768
6.86905, 86.9184, 0, 1, -0, -0, 0.00350662, 0.0158768
6.87128, 86.9598, 0, 1, -0, -0, 0.00350662, 0.0158768
6.87868, 87.0225, 0, 1, -0, -0, 0.00350662, 0.0158768
6.88045, 87.072, 0, 1, -0, -0, 0.00350662, 0.0158768
6.88772, 87.1398, 0, 1, -0, -0, 0.00350662, 0.0158768
6.88944, 87.2021, 0, 1, -0, -0, 0.00350662, 0.0158768
6.89128, 87.2288, 0, 1, -0, -0, 0.00350662, 0.0158768
6.89788, 87.2865, 0, 1, -0, -0, 0.00350662, 0.0158768
6.90003, 87.3327, 0, 1, -0, -0, 0.00350662, 0.0158768
6.90502, 87.385, 0, 1, -0, -0, 0.00350662, 0.0158768
6.90917, 87.4382, 0, 1, -0, -0, 0.00350662, 0.0158768
6.9132, 87.4918, 0, 1, -0, -0, 0.00350662, 0.0158768
6.91532, 87.5335, 0, 1, -0, -0, 0.00350662, 0.0158768
6.92114, 87.5866, 0, 1, -0, -0, 0.00350662, 0.0158768
6.92492, 87.6382, 0, 1, -0, -0, 0.00350662, 0.0158768
6.92974, 87.695, 0, 1, -0, -0, 0.00350662, 0.0158768
6.93127, 87.7364, 0, 1, -0, -0, 0.00350662, 0.0158768
6.93856, 87.7984, 0, 1, -0, -0, 0.00350662, 0.0158768
6.93936, 87.8406, 0, 1, -0, -0, 0.00350662, 0.0158768
6.94541, 87.8947, 0, 1, -0, -0, 0.00350662, 0.0158768
6.94978, 87.9518, 0, 1, -0, -0, 0.00350662, 0.0158768
6.95128, 87.9932, 0, 1, 0, 0, 0.00350662, 0.0158768
6.95839, 88.0541, 0, 1, 0, 0, 0.00350662, 0.0158768
6.96034, 88.1023, 0, 1, 0, 0, 0.00350662, 0.0158768
6.96705, 88.1674, 0, 1, 0, 0, 0.00350662, 0.0158768
6.96788, 88.2161, 0, 1, 0, 0, 0.00350662, 0.0158768
6.97207, 88.2552, 0, 1, 0, 0, 0.00350662, 0.0158768
6.977, 88.3074, 0, 1, 0, 0, 0.00350662, 0.0158768
6.98003, 88.3534, 0, 1, 0, 0, 0.00350662, 0.0158768
6.98498, 88.4056, 0, 1, 0, 0, 0.00350662, 0.0158768
6.98923, 88.4592, 0, 1, 0, 0, 0.00350662, 0.0158768
6.993, 88.5114, 0, 1, 0, 0, 0.00350662, 0.0158768
6.99526, 88.5527, 0, 1, 0, 0, 0.00350662, 0.0158768
7.00105, 88.6052, 0, 1, 0, 0, 0.00350662, 0.0158768
7.00499, 88.6573, 0, 1, 0, 0, 0.00350662, 0.0158768
7.00806, 88.7036, 0, 1, 0, 0, 0.00350662, 0.0158768
7.01299, 88.7558, 0, 1, 0, 0, 0.00350662, 0.0158768
7.01612, 88.8025, 0, 1, 0, 0, 0.00350662, 0.0158768
7.02079, 88.8534, 0, 1, 0, 0, 0.00350662, 0.0158768
7.02493, 88.9052, 0, 1, 0, 0, 0.00350662, 0.0158768
7.02894, 88.9571, 0, 1, 0, 0, 0.00350662, 0.0158768
7.03312, 89.0101, 0, 1, 0, 0, 0.00350662, 0.0158768
7.03528, 89.0516, 0, 1, 0, 0, 0.00350662, 0.0158768
7.04364, 89.1204, 0, 1, 0, 0, 0.00350662, 0.0158768
7.04437, 89.1755, 0, 1, 0, 0, 0.00350662, 0.0158768
7.04935, 89.2161, 0, 1, 0, 0, 0.00350662, 0.0158768
7.05305, 89.2687, 0, 1, 0, 0, 0.00350662, 0.0158768
7.05527, 89.3101, 0, 1, 0, 0, 0.00350662, 0.0158768
7.06098, 89.3622, 0, 1, 0, 0, 0.00350662, 0.0158768
7.06491, 89.4138, 0, 1, 0, 0, 0.00350662, 0.0158768
7.068, 89.4597, 0, 1, 0, 0, 0.00350662, 0.0158768
7.073, 89.512, 0, 1, 0, 0, 0.00350662, 0.0158768
7.07614, 89.5588, 0, 1, 0, 0, 0.00350662, 0.0158768
7.08122, 89.6125, 0, 1, 0, 0, 0.00350662, 0.0158768
7.08525, 89.6662, 0, 1, 0, 0, 0.00350662, 0.0158768
7.08967, 89.7226, 0, 1, 0, 0, 0.00350662, 0.0158768
7.09128, 89.764, 0, 1, 0, 0, 0.00350662, 0.0158768
7.09706, 89.8166, 0, 1, 0, 0, 0.00350662, 0.0158768
7.10018, 89.8637, 0, 1, 0, 0, 0.00350662, 0.0158768
7.10584, 89.9212, 0, 1, 0, 0, 0.00350662, 0.0158768
7.10915, 89.9743, 0, 1, 0, 0, 0.00350662, 0.0158768
7.11125, 90.0155, 0, 1, 0, 0, 0.00350662, 0.0158768
7.11917, 90.0814, 0, 1, 0, 0, 0.00350662, 0.0158768
7.11989, 90.1306, 0, 1, 0, 0, 0.00350662, 0.0158768
7.12747, 90.1905, 0, 1, 0, 0, 0.00350662, 0.0158768
7.1294, 90.251, 0, 1, 0, 0, 0.00350662, 0.0158768
7.13126, 90.2806, 0, 1, 0, 0, 0.00350662, 0.0158768
7.13866, 90.3432, 0, 1, 0, 0, 0.00350662, 0.0158768
7.13938, 90.3861, 0, 1, 0, 0, 0.00350662, 0.0158768
7.14548, 90.4398, 0, 1, 0, 0, 0.00350662, 0.0158768
7.14911, 90.4927, 0, 1, 0, 0, 0.00350662, 0.0158768
7.15131, 90.5343, 0, 1, 0, 0, 0.00350662, 0.0158768
7.15862, 90.5967, 0, 1, 0, 0, 0.00350662, 0.0158768
7.15941, 90.6396, 0, 1, 0, 0, 0.00350662, 0.0158768
7.16675, 90.7014, 0, 1, 0, 0, 0.00350662, 0.0158768
7.16749, 90.7454, 0, 1, 0, 0, 0.00350662, 0.0158768
7.17355, 90.7984, 0, 1, 0, 0, 0.00350662, 0.0158768
7.17607, 90.8449, 0, 1, 0, 0, 0.00350662, 0.0158768
7.18094, 90.8967, 0, 1, 0, 0, 0.00350662, 0.0158768
7.18495, 90.9486, 0, 1, 0, 0, 0.00350662, 0.0158768
7.18803, 90.9948, 0, 1, 0, 0, 0.00350662, 0.0158768
7.19298, 91.0469, 0, 1, 0, 0, 0.00350662, 0.0158768
7.19672, 91.0973, 0, 1, 0, 0, 0.00350662, 0.0158768
7.20202, 91.156, 0, 1, -0, -0, 0.00350662, 0.0158768
7.20327, 91.1973, 0, 1, -0, -0, 0.00350662, 0.0158768
7.20938, 91.2519, 0, 1, -0, -0, 0.00350662, 0.0158768
7.21128, 91.2933, 0, 1, -0, -0, 0.00350662, 0.0158768
7.21776, 91.3503, 0, 1, -0, -0, 0.00350662, 0.0158768
7.22002, 91.3963, 0, 1, -0, -0, 0.00350662, 0.0158768
7.22495, 91.4482, 0, 1, -0, -0, 0.00350662, 0.0158768
7.22917, 91.5015, 0, 1, -0, -0, 0.00350662, 0.0158768
7.23321, 91.5551, 0, 1, -0, -0, 0.00350662, 0.0158768
7.23532, 91.5967, 0, 1, -0, -0, 0.00350662, 0.0158768
7.24142, 91.6515, 0, 1, -0, -0, 0.00350662, 0.0158768
7.24516, 91.7046, 0, 1, -0, -0, 0.00350662, 0.0158768
7.24846, 91.7535, 0, 1, -0, -0, 0.00350662, 0.0158768
7.25307, 91.806, 0, 1, -0, -0, 0.00350662, 0.0158768
7.25617, 91.8529, 0, 1, -0, -0, 0.00350662, 0.0158768
7.26099, 91.9051, 0, 1, -0, -0, 0.00350662, 0.0158768
7.26512, 91.958, 0, 1, -0, -0, 0.00350662, 0.0158768
7.26836, 92.0061, 0, 1, -0, -0, 0.00350662, 0.0158768
7.27309, 92.0588, 0, 1, -0, -0, 0.00350662, 0.0158768
7.27534, 92.1006, 0, 1, -0, -0, 0.00350662, 0.0158768
7.28351, 92.1686, 0, 1, -0, -0, 0.00350662, 0.0158768
7.28435, 92.2232, 0, 1, -0, -0, 0.00350662, 0.0158768
7.2884, 92.2585, 0, 1, -0, -0, 0.00350662, 0.0158768
7.29128, 92.2999, 0, 1, -0, -0, 0.00350662, 0.0158768
7.29855, 92.3619, 0, 1, -0, -0, 0.00350662, 0.0158768
7.29928, 92.4033, 0, 1, -0, -0, 0.00350662, 0.0158768
7.3055, 92.4586, 0, 1, -0, -0, 0.00350662, 0.0158768
7.3093, 92.5127, 0, 1, -0, -0, 0.00350662, 0.0158768
7.31127, 92.5541, 0, 1, -0, -0, 0.00350662, 0.0158768
7.31936, 92.6211, 0, 1, -0, -0, 0.00350662, 0.0158768
7.32007, 92.6725, 0, 1, -0, -0, 0.00350662, 0.0158768
7.3276, 92.731, 0, 1, -0, -0, 0.00350662, 0.0158768
7.32832, 92.7854, 0, 1, -0, -0, 0.00350662, 0.0158768
7.33311, 92.8253, 0, 1, -0, -0, 0.00350662, 0.0158768
7.3361, 92.8718, 0, 1, -0, -0, 0.00350662, 0.0158768
7.34091, 92.9235, 0, 1, -0, -0, 0.00350662, 0.0158768
7.34503, 92.9759, 0, 1, -0, -0, 0.00350662, 0.0158768
7.34826, 93.0235, 0, 1, -0, -0, 0.00350662, 0.0158768
7.3513, 93.065, 0, 1, -0, -0, 0.00350662, 0.0158768
7.36005, 93.1363, 0, 1, -0, -0, 0.00350662, 0.0158768
7.3608, 93.1968, 0, 1, -0, -0, 0.00350662, 0.0158768
7.36603, 93.2366, 0, 1, -0, -0, 0.00350662, 0.0158768
7.36922, 93.2902, 0, 1, -0, -0, 0.00350662, 0.0158768
7.37303, 93.3426, 0, 1, -0, -0, 0.00350662, 0.0158768
7.37526, 93.3839, 0, 1, -0, -0, 0.00350662, 0.0158768
7.38089, 93.4355, 0, 1, -0, -0, 0.00350662, 0.0158768
7.38501, 93.4878, 0, 1, -0, -0, 0.00350662, 0.0158768
7.38899, 93.5399, 0, 1, -0, -0, 0.00350662, 0.0158768
7.39304, 93.5924, 0, 1, -0, -0, 0.00350662, 0.0158768
7.39526, 93.6337, 0, 1, -0, -0, 0.00350662, 0.0158768
7.40098, 93.6858, 0, 1, -0, -0, 0.00350662, 0.0158768
7.40519, 93.7392, 0, 1, -0, -0, 0.00350662, 0.0158768
7.40927, 93.7931, 0, 1, -0, -0, 0.00350662, 0.0158768
7.41131, 93.8347, 0, 1, -0, -0, 0.00350662, 0.0158768
7.41837, 93.8954, 0, 1, -0, -0, 0.00350662, 0.0158768
7.42017, 93.9425, 0, 1, -0, -0, 0.00350662, 0.0158768
7.4252, 93.9959, 0, 1, -0, -0, 0.00350662, 0.0158768
7.42876, 94.0467, 0, 1, -0, -0, 0.00350662, 0.0158768
7.43326, 94.1005, 0, 1, -0, -0, 0.00350662, 0.0158768
7.43527, 94.1418, 0, 1, -0, -0, 0.00350662, 0.0158768
7.44096, 94.1938, 0, 1, -0, -0, 0.00350662, 0.0158768
7.44614, 94.2532, 0, 1, 0, 0, 0.00350662, 0.0158768
7.44917, 94.3064, 0, 1, 0, 0, 0.00350662, 0.0158768
7.45317, 94.3597, 0, 1, 0, 0, 0.00350662, 0.0158768
7.45527, 94.401, 0, 1, 0, 0, 0.00350662, 0.0158768
7.46094, 94.4529, 0, 1, 0, 0, 0.00350662, 0.0158768
7.46512, 94.5058, 0, 1, 0, 0, 0.00350662, 0.0158768
7.46912, 94.5588, 0, 1, 0, 0, 0.00350662, 0.0158768
7.47317, 94.612, 0, 1, 0, 0, 0.00350662, 0.0158768
7.47526, 94.6532, 0, 1, 0, 0, 0.00350662, 0.0158768
7.4811, 94.7063, 0, 1, 0, 0, 0.00350662, 0.0158768
7.48513, 94.7593, 0, 1, 0, 0, 0.00350662, 0.0158768
7.4901, 94.8184, 0, 1, 0, 0, 0.00350662, 0.0158768
7.49127, 94.8598, 0, 1, 0, 0, 0.00350662, 0.0158768
7.49709, 94.9126, 0, 1, 0, 0, 0.00350662, 0.0158768
7.50005, 94.9588, 0, 1, 0, 0, 0.00350662, 0.0158768
7.50631, 95.0192, 0, 1, 0, 0, 0.00350662, 0.0158768
7.50813, 95.0659, 0, 1, 0, 0, 0.00350662, 0.0158768
7.51316, 95.1191, 0, 1, 0, 0, 0.00350662, 0.0158768
7.51528, 95.1605, 0, 1, 0, 0, 0.00350662, 0.0158768
7.5232, 95.2265, 0, 1, 0, 0, 0.00350662, 0.0158768
7.52391, 95.276, 0, 1, 0, 0, 0.00350662, 0.0158768
7.52911, 95.3208, 0, 1, 0, 0, 0.00350662, 0.0158768
7.53127, 95.3622, 0, 1, 0, 0, 0.00350662, 0.0158768
7.53852, 95.424, 0, 1, 0, 0, 0.00350662, 0.0158768
7.53923, 95.4648, 0, 1, 0, 0, 0.00350662, 0.0158768
7.54648, 95.5268, 0, 1, 0, 0, 0.00350662, 0.0158768
7.54728, 95.5682, 0, 1, 0, 0, 0.00350662, 0.0158768
7.55348, 95.6234, 0, 1, 0, 0, 0.00350662, 0.0158768
7.55527, 95.6648, 0, 1, 0, 0, 0.00350662, 0.0158768
7.56101, 95.717, 0, 1, 0, 0, 0.00350662, 0.0158768
7.56636, 95.7778, 0, 1, 0, 0, 0.00350662, 0.0158768
7.56817, 95.8248, 0, 1, 0, 0, 0.00350662, 0.0158768
7.57305, 95.8773, 0, 1, 0, 0, 0.00350662, 0.0158768
7.57603, 95.9234, 0, 1, 0, 0, 0.00350662, 0.0158768
7.58084, 95.9746, 0, 1, 0, 0, 0.00350662, 0.0158768
7.585, 96.0268, 0, 1, 0, 0, 0.00350662, 0.0158768
7.58909, 96.0796, 0, 1, 0, 0, 0.00350662, 0.0158768
7.59127, 96.121, 0, 1, 0, 0, 0.00350662, 0.0158768
7.59785, 96.1787, 0, 1, 0, 0, 0.00350662, 0.0158768
7.60007, 96.2249, 0, 1, 0, 0, 0.00350662, 0.0158768
7.60597, 96.2831, 0, 1, 0, 0, 0.00350662, 0.0158768
7.609, 96.3355, 0, 1, 0, 0, 0.00350662, 0.0158768
7.61299, 96.3876, 0, 1, 0, 0, 0.00350662, 0.0158768
7.61527, 96.429, 0, 1, 0, 0, 0.00350662, 0.0158768
7.62094, 96.4808, 0, 1, 0, 0, 0.00350662, 0.0158768
7.62501, 96.5331, 0, 1, 0, 0, 0.00350662, 0.0158768
7.62895, 96.585, 0, 1, 0, 0, 0.00350662, 0.0158768
7.63306, 96.6376, 0, 1, 0, 0, 0.00350662, 0.0158768
7.63527, 96.6789, 0, 1, 0, 0, 0.00350662, 0.0158768
7.64096, 96.7309, 0, 1, 0, 0, 0.00350662, 0.0158768
7.64498, 96.783, 0, 1, 0, 0, 0.00350662, 0.0158768
7.64993, 96.841, 0, 1, 0, 0, 0.00350662, 0.0158768
7.65128, 96.8824, 0, 1, 0, 0, 0.00350662, 0.0158768
7.65909, 96.9478, 0, 1, 0, 0, 0.00350662, 0.0158768
7.6598, 96.9958, 0, 1, 0, 0, 0.00350662, 0.0158768
7.66497, 97.0412, 0, 1, 0, 0, 0.00350662, 0.0158768
7.66806, 97.0875, 0, 1, 0, 0, 0.00350662, 0.0158768
7.67301, 97.1398, 0, 1, 0, 0, 0.00350662, 0.0158768
7.67604, 97.186, 0, 1, 0, 0, 0.00350662, 0.0158768
7.68095, 97.2378, 0, 1, 0, 0, 0.00350662, 0.0158768
7.68502, 97.2902, 0, 1, 0, 0, 0.00350662, 0.0158768
7.68933, 97.3445, 0, 1, 0, 0, 0.00350662, 0.0158768
7.69127, 97.3858, 0, 1, 0, 0, 0.00350662, 0.0158768
7.69828, 97.446, 0, 1, -0, -0, 0.00350662, 0.0158768
7.69927, 97.4874, 0, 1, -0, -0, 0.00350662, 0.0158768
7.70634, 97.548, 0, 1, -0, -0, 0.00350662, 0.0158768
7.70809, 97.5945, 0, 1, -0, -0, 0.00350662, 0.0158768
7.71297, 97.6465, 0, 1, -0, -0, 0.00350662, 0.0158768
7.71527, 97.6878, 0, 1, -0, -0, 0.00350662, 0.0158768
7.72085, 97.7391, 0, 1, -0, -0, 0.00350662, 0.0158768
7.72496, 97.7911, 0, 1, -0, -0, 0.00350662, 0.0158768
7.72994, 97.8492, 0, 1, -0, -0, 0.00350662, 0.0158768
7.73128, 97.8905, 0, 1, -0, -0, 0.00350662, 0.0158768
7.73741, 97.9453, 0, 1, -0, -0, 0.00350662, 0.0158768
7.74004, 97.9915, 0, 1, -0, -0, 0.00350662, 0.0158768
7.74504, 98.044, 0, 1, -0, -0, 0.00350662, 0.0158768
7.74806, 98.0903, 0, 1, -0, -0, 0.00350662, 0.0158768
7.75299, 98.1425, 0, 1, -0, -0, 0.00350662, 0.0158768
7.75688, 98.194, 0, 1, -0, -0, 0.00350662, 0.0158768
7.76146, 98.2491, 0, 1, -0, -0, 0.00350662, 0.0158768
7.76328, 98.2905, 0, 1, -0, -0, 0.00350662, 0.0158768
7.76948, 98.3457, 0, 1, -0, -0, 0.00350662, 0.0158768
7.77293, 98.3974, 0, 1, -0, -0, 0.00350662, 0.0158768
7.77528, 98.4389, 0, 1, -0, -0, 0.00350662, 0.0158768
7.78085, 98.4902, 0, 1, -0, -0, 0.00350662, 0.0158768
7.78502, 98.5425, 0, 1, -0, -0, 0.00350662, 0.0158768
7.78911, 98.5954, 0, 1, -0, -0, 0.00350662, 0.0158768
7.79309, 98.6482, 0, 1, -0, -0, 0.00350662, 0.0158768
7.79528, 98.6896, 0, 1, -0, -0, 0.00350662, 0.0158768
7.80003, 98.7358, 0, 1, -0, -0, 0.00350662, 0.0158768
7.80499, 98.788, 0, 1, -0, -0, 0.00350662, 0.0158768
7.80959, 98.8439, 0, 1, -0, -0, 0.00350662, 0.0158768
7.81127, 98.8852, 0, 1, -0, -0, 0.00350662, 0.0158768
7.81799, 98.9437, 0, 1, -0, -0, 0.00350662, 0.0158768
7.82007, 98.99, 0, 1, -0, -0, 0.00350662, 0.0158768
7.82499, 99.0422, 0, 1, -0, -0, 0.00350662, 0.0158768
7.82873, 99.0927, 0, 1, -0, -0, 0.00350662, 0.0158768
7.83128, 99.1341, 0, 1, -0, -0, 0.00350662, 0.0158768
7.83836, 99.1949, 0, 1, -0, -0, 0.00350662, 0.0158768
7.8393, 99.2365, 0, 1, -0, -0, 0.00350662, 0.0158768
7.84571, 99.2932, 0, 1, -0, -0, 0.00350662, 0.0158768
7.8484, 99.3416, 0, 1, -0, -0, 0.00350662, 0.0158768
7.85301, 99.3939, 0, 1, -0, -0, 0.00350662, 0.0158768
7.85529, 99.4354, 0, 1, -0, -0, 0.00350662, 0.0158768
7.861, 99.4876, 0, 1, -0, -0, 0.00350662, 0.0158768
7.86506, 99.5402, 0, 1, -0, -0, 0.00350662, 0.0158768
7.86905, 99.5927, 0, 1, -0, -0, 0.00350662, 0.0158768
7.87304, 99.6452, 0, 1, -0, -0, 0.00350662, 0.0158768
7.87529, 99.6867, 0, 1, -0, -0, 0.00350662, 0.0158768
7.88004, 99.7328, 0, 1, -0, -0, 0.00350662, 0.0158768
7.88581, 99.7902, 0, 1, -0, -0, 0.00350662, 0.0158768
7.88915, 99.8433, 0, 1, -0, -0, 0.00350662, 0.0158768
7.89323, 99.8969, 0, 1, -0, -0, 0.00350662, 0.0158768
7.89529, 99.9383, 0, 1, -0, -0, 0.00350662, 0.0158768
7.90186, 99.9961, 0, 1, -0, -0, 0.00350662, 0.0158768
7.90328, 100.038, 0, 1, -0, -0, 0.00350662, 0.0158768
7.90911, 100.09, 0, 1, -0, -0, 0.00350662, 0.0158768
7.91129, 100.132, 0, 1, -0, -0, 0.00350662, 0.0158768
7.91944, 100.199, 0, 1, -0, -0, 0.00350662, 0.0158768
7.92016, 100.252, 0, 1, -0, -0, 0.00350662, 0.0158768
7.92493, 100.293, 0, 1, -0, -0, 0.00350662, 0.0158768
7.92989, 100.35, 0, 1, -0, -0, 0.00350662, 0.0158768
7.93129, 100.392, 0, 1, -0, -0, 0.00350662, 0.0158768
7.93864, 100.454, 0, 1, -0, -0, 0.00350662, 0.0158768
7.93935, 100.497, 0, 1, -0, -0, 0.00350662, 0.0158768
7.94642, 100.557, 0, 1, 0, 0, 0.00350662, 0.0158768
7.94812, 100.604, 0, 1, 0, 0, 0.00350662, 0.0158768
7.95306, 100.656, 0, 1, 0, 0, 0.00350662, 0.0158768
7.9553, 100.698, 0, 1, 0, 0, 0.00350662, 0.0158768
7.96213, 100.757, 0, 1, 0, 0, 0.00350662, 0.0158768
7.96329, 100.798, 0, 1, 0, 0, 0.00350662, 0.0158768
7.96969, 100.855, 0, 1, 0, 0, 0.00350662, 0.0158768
7.97129, 100.896, 0, 1, 0, 0, 0.00350662, 0.0158768
7.97773, 100.953, 0, 1, 0, 0, 0.00350662, 0.0158768
7.98178, 101.01, 0, 1, 0, 0, 0.00350662, 0.0158768
7.98328, 101.052, 0, 1, 0, 0, 0.00350662, 0.0158768
7.98905, 101.104, 0, 1, 0, 0, 0.00350662, 0.0158768
7.99128, 101.146, 0, 1, 0, 0, 0.00350662, 0.0158768
7.99756, 101.201, 0, 1, 0, 0, 0.00350662, 0.0158768
8.00009, 101.248, 0, 1, 0, 0, 0.00350662, 0.0158768
8.00499, 101.3, 0, 1, 0, 0, 0.00350662, 0.0158768
8.00893, 101.352, 0, 1, 0, 0, 0.00350662, 0.0158768
8.01322, 101.405, 0, 1, 0, 0, 0.00350662, 0.0158768
8.01528, 101.447, 0, 1, 0, 0, 0.00350662, 0.0158768
8.02234, 101.507, 0, 1, 0, 0, 0.00350662, 0.0158768
8.02327, 101.549, 0, 1, 0, 0, 0.00350662, 0.0158768
8.02891, 101.6, 0, 1, 0, 0, 0.00350662, 0.0158768
8.03306, 101.653, 0, 1, 0, 0, 0.00350662, 0.0158768
8.0353, 101.695, 0, 1, 0, 0, 0.00350662, 0.0158768
8.04157, 101.75, 0, 1, 0, 0, 0.00350662, 0.0158768
8.04329, 101.792, 0, 1, 0, 0, 0.00350662, 0.0158768
8.04957, 101.848, 0, 1, 0, 0, 0.00350662, 0.0158768
8.05297, 101.9, 0, 1, 0, 0, 0.00350662, 0.0158768
8.05527, 101.941, 0, 1, 0, 0, 0.00350662, 0.0158768
8.06296, 102.006, 0, 1, 0, 0, 0.00350662, 0.0158768
8.06368, 102.052, 0, 1, 0, 0, 0.00350662, 0.0158768
8.06857, 102.096, 0, 1, 0, 0, 0.00350662, 0.0158768
8.07127, 102.138, 0, 1, 0, 0, 0.00350662, 0.0158768
8.07691, 102.189, 0, 1, 0, 0, 0.00350662, 0.0158768
8.08003, 102.235, 0, 1, 0, 0, 0.00350662, 0.0158768
8.08545, 102.291, 0, 1, 0, 0, 0.00350662, 0.0158768
8.08883, 102.342, 0, 1, 0, 0, 0.00350662, 0.0158768
8.09299, 102.394, 0, 1, 0, 0, 0.00350662, 0.0158768
8.09527, 102.435, 0, 1, 0, 0, 0.00350662, 0.0158768
8.1028, 102.499, 0, 1, 0, 0, 0.00350662, 0.0158768
8.10351, 102.543, 0, 1, 0, 0, 0.00350662, 0.0158768
8.10884, 102.591, 0, 1, 0, 0, 0.00350662, 0.0158768
8.11127, 102.633, 0, 1, 0, 0, 0.00350662, 0.0158768
8.11845, 102.694, 0, 1, 0, 0, 0.00350662, 0.0158768
8.11928, 102.735, 0, 1, 0, 0, 0.00350662, 0.0158768
8.1255, 102.791, 0, 1, 0, 0, 0.00350662, 0.0158768
8.12971, 102.847, 0, 1, 0, 0, 0.00350662, 0.0158768
8.13126, 102.889, 0, 1, 0, 0, 0.00350662, 0.0158768
8.13938, 102.956, 0, 1, 0, 0, 0.00350662, 0.0158768
8.14011, 103.008, 0, 1, 0, 0, 0.00350662, 0.0158768
8.14492, 103.049, 0, 1, 0, 0, 0.00350662, 0.0158768
8.14934, 103.103, 0, 1, 0, 0, 0.00350662, 0.0158768
8.15127, 103.145, 0, 1, 0, 0, 0.00350662, 0.0158768
8.15787, 103.202, 0, 1, 0, 0, 0.00350662, 0.0158768
8.15927, 103.244, 0, 1, 0, 0, 0.00350662, 0.0158768
8.16661, 103.306, 0, 1, 0, 0, 0.00350662, 0.0158768
8.16733, 103.348, 0, 1, 0, 0, 0.00350662, 0.0158768
8.17337, 103.402, 0, 1, 0, 0, 0.00350662, 0.0158768
8.17833, 103.463, 0, 1, 0, 0, 0.00350662, 0.0158768
8.17928, 103.504, 0, 1, 0, 0, 0.00350662, 0.0158768
8.18641, 103.565, 0, 1, 0, 0, 0.00350662, 0.0158768
8.1881, 103.612, 0, 1, 0, 0, 0.00350662, 0.0158768
8.19293, 103.663, 0, 1, 0, 0, 0.00350662, 0.0158768
8.19527, 103.705, 0, 1, -0, -0, 0.00350662, 0.0158768
8.20271, 103.768, 0, 1, -0, -0, 0.00350662, 0.0158768
8.20343, 103.811, 0, 1, -0, -0, 0.00350662, 0.0158768
8.20964, 103.865, 0, 1, -0, -0, 0.00350662, 0.0158768
8.21128, 103.907, 0, 1, -0, -0, 0.00350662, 0.0158768
8.21927, 103.973, 0, 1, -0, -0, 0.00350662, 0.0158768
8.22001, 104.024, 0, 1, -0, -0, 0.00350662, 0.0158768
8.22594, 104.073, 0, 1, -0, -0, 0.00350662, 0.0158768
8.22809, 104.119, 0, 1, -0, -0, 0.00350662, 0.0158768
8.23306, 104.172, 0, 1, -0, -0, 0.00350662, 0.0158768
8.23527, 104.213, 0, 1, -0, -0, 0.00350662, 0.0158768
8.24181, 104.271, 0, 1, -0, -0, 0.00350662, 0.0158768
8.24327, 104.312, 0, 1, -0, -0, 0.00350662, 0.0158768
8.24902, 104.364, 0, 1, -0, -0, 0.00350662, 0.0158768
8.25128, 104.406, 0, 1, -0, -0, 0.00350662, 0.0158768
8.25891, 104.47, 0, 1, -0, -0, 0.00350662, 0.0158768
8.25963, 104.516, 0, 1, -0, -0, 0.00350662, 0.0158768
8.26635, 104.572, 0, 1, -0, -0, 0.00350662, 0.0158768
8.26807, 104.618, 0, 1, -0, -0, 0.00350662, 0.0158768
8.27302, 104.671, 0, 1, -0, -0, 0.00350662, 0.0158768
8.27528, 104.712, 0, 1, -0, -0, 0.00350662, 0.0158768
8.28167, 104.769, 0, 1, -0, -0, 0.00350662, 0.0158768
8.28422, 104.816, 0, 1, -0, -0, 0.00350662, 0.0158768
8.28887, 104.867, 0, 1, -0, -0, 0.00350662, 0.0158768
8.29299, 104.919, 0, 1, -0, -0, 0.00350662, 0.0158768
8.29528, 104.961, 0, 1, -0, -0, 0.00350662, 0.0158768
8.30223, 105.021, 0, 1, -0, -0, 0.00350662, 0.0158768
8.30328, 105.062, 0, 1, -0, -0, 0.00350662, 0.0158768
8.30887, 105.114, 0, 1, -0, -0, 0.00350662, 0.0158768
8.31127, 105.155, 0, 1, -0, -0, 0.00350662, 0.0158768
8.31864, 105.217, 0, 1, -0, -0, 0.00350662, 0.0158768
8.31935, 105.26, 0, 1, -0, -0, 0.00350662, 0.0158768
8.32518, 105.312, 0, 1, -0, -0, 0.00350662, 0.0158768
8.32926, 105.366, 0, 1, -0, -0, 0.00350662, 0.0158768
8.33127, 105.407, 0, 1, -0, -0, 0.00350662, 0.0158768
8.33892, 105.472, 0, 1, -0, -0, 0.00350662, 0.0158768
8.33964, 105.518, 0, 1, -0, -0, 0.00350662, 0.0158768
