time_since_fade_in (s), phase_, amp (rad), freq (Hz), policy_output.at(motor_idx), policy_output.at(motor_idx) * params_.action_scales.at(motor_idx) (rad), motor_position (rad), motor_velocity (rad/s)
37.2081, 524.882, 0.5, 1, -0.116918, -0.116918, 0.249063, -5.60317
37.2121, 524.94, 0.5, 1, -0.144976, -0.144976, 0.228462, -5.73016
37.2163, 525, 0.5, 1, -0.173198, -0.173198, 0.204048, -6.04762
37.2184, 525.047, 0.5, 1, -0.195373, -0.195373, 0.178108, -6.30159
37.2258, 525.116, 0.5, 1, -0.226647, -0.226647, 0.152549, -6.42857
37.2265, 525.165, 0.5, 1, -0.248198, -0.248198, 0.125846, -6.49207
37.2336, 525.232, 0.5, 1, -0.276433, -0.276433, 0.0983794, -6.71429
37.2355, 525.286, 0.5, 1, -0.298622, -0.298622, 0.0712951, -6.77778
37.2402, 525.345, 0.5, 1, -0.321701, -0.321701, 0.0430653, -6.77778
37.2434, 525.399, 0.5, 1, -0.3418, -0.3418, 0.0167439, -6.77778
37.2481, 525.457, 0.5, 1, -0.362373, -0.362373, -0.0103404, -6.77778
37.2522, 525.515, 0.5, 1, -0.381999, -0.381999, -0.0366628, -6.68254
37.2572, 525.581, 0.5, 1, -0.402204, -0.402204, -0.0626027, -6.5873
37.2602, 525.639, 0.5, 1, -0.418949, -0.418949, -0.0889251, -6.55556
37.2624, 525.687, 0.5, 1, -0.431492, -0.431492, -0.115247, -6.55556
37.2684, 525.747, 0.5, 1, -0.445872, -0.445872, -0.140805, -6.42857
37.2722, 525.806, 0.5, 1, -0.458397, -0.458397, -0.165601, -6.20635
37.2754, 525.86, 0.5, 1, -0.468497, -0.468497, -0.189253, -6.11111
37.2804, 525.92, 0.5, 1, -0.478129, -0.478129, -0.213668, -5.98412
37.2825, 525.968, 0.5, 1, -0.484572, -0.484572, -0.235793, -5.7619
37.2881, 526.026, 0.5, 1, -0.490933, -0.490933, -0.257918, -5.57143
37.2924, 526.086, 0.5, 1, -0.495723, -0.495723, -0.278518, -5.28571
37.2964, 526.146, 0.5, 1, -0.49875, -0.49875, -0.297592, -5.06349
37.3004, 526.206, 0.5, 1, -0.49997, -0.49997, -0.315902, -4.80952
37.3024, 526.254, 0.5, 1, -0.499661, -0.499661, -0.33307, -4.46032
37.3098, 526.323, 0.5, 1, -0.497202, -0.497202, -0.349854, -4.26984
37.3105, 526.372, 0.5, 1, -0.494016, -0.494016, -0.36435, -3.95238
37.3164, 526.43, 0.5, 1, -0.488634, -0.488634, -0.37732, -3.50793
37.3185, 526.478, 0.5, 1, -0.483013, -0.483013, -0.389909, -3.22222
37.3255, 526.545, 0.5, 1, -0.47324, -0.47324, -0.400591, -2.93651
37.3273, 526.599, 0.5, 1, -0.464002, -0.464002, -0.410509, -2.55556
37.3331, 526.663, 0.5, 1, -0.451043, -0.451043, -0.418138, -2.20635
37.336, 526.72, 0.5, 1, -0.437916, -0.437916, -0.425386, -1.92063
37.3403, 526.78, 0.5, 1, -0.422756, -0.422756, -0.429964, -1.53968
37.3443, 526.839, 0.5, 1, -0.406197, -0.406197, -0.433778, -1.12698
37.3488, 526.902, 0.5, 1, -0.387284, -0.387284, -0.436449, -0.84127
37.3504, 526.949, 0.5, 1, -0.371747, -0.371747, -0.437212, -0.492065
37.3566, 527.01, 0.5, 1, -0.350654, -0.350654, -0.437212, -0.14286
37.3584, 527.058, 0.5, 1, -0.333249, -0.333249, -0.436449, 0.111115
37.3657, 527.126, 0.5, 1, -0.307191, -0.307191, -0.43416, 0.365082
37.3664, 527.174, 0.5, 1, -0.288019, -0.288019, -0.430727, 0.682541
37.3738, 527.243, 0.5, 1, -0.259182, -0.259182, -0.426531, 0.904762
37.3754, 527.297, 0.5, 1, -0.235504, -0.235504, -0.420046, 1.28571
37.3803, 527.355, 0.5, 1, -0.209446, -0.209446, -0.412035, 1.76191
37.3833, 527.408, 0.5, 1, -0.185187, -0.185187, -0.401735, 2.26984
37.3881, 527.466, 0.5, 1, -0.158, -0.158, -0.389527, 2.68254
37.3923, 527.525, 0.5, 1, -0.129609, -0.129609, -0.376557, 3.03175
37.3953, 527.579, 0.5, 1, -0.103643, -0.103643, -0.36168, 3.47619
37.3984, 527.627, 0.5, 1, -0.0801816, -0.0801816, -0.345658, 3.8254
37.4057, 527.695, 0.5, 1, -0.046295, -0.046295, -0.328109, 4.20635
37.4065, 527.743, 0.5, 1, -0.0224099, -0.0224099, -0.309417, 4.52381
37.4137, 527.811, 0.5, 1, 0.011546, 0.011546, -0.288055, 4.87302
37.4145, 527.859, 0.5, 1, 0.0354988, 0.0354988, -0.266693, 5.25397
37.4206, 527.92, 0.5, 1, 0.0660106, 0.0660106, -0.243422, 5.57143
37.424, 527.978, 0.5, 1, 0.0944605, 0.0944605, -0.220153, 5.79365
37.4286, 528.039, 0.5, 1, 0.124508, 0.124508, -0.196119, 5.92064
37.4304, 528.087, 0.5, 1, 0.147472, 0.147472, -0.170561, 6.1746
37.4364, 528.147, 0.5, 1, 0.175986, 0.175986, -0.145002, 6.36508
37.4402, 528.206, 0.5, 1, 0.203157, 0.203157, -0.11868, 6.39682
37.4424, 528.254, 0.5, 1, 0.224762, 0.224762, -0.0923583, 6.52381
37.4502, 528.325, 0.5, 1, 0.256052, 0.256052, -0.065273, 6.71429
37.4509, 528.379, 0.5, 1, 0.278831, 0.278831, -0.0385701, 6.74603
37.4563, 528.432, 0.5, 1, 0.300532, 0.300532, -0.0126292, 6.74603
37.4585, 528.48, 0.5, 1, 0.319264, 0.319264, 0.0148366, 6.74603
37.4664, 528.553, 0.5, 1, 0.346374, 0.346374, 0.0445912, 6.74603
37.4673, 528.611, 0.5, 1, 0.366851, 0.366851, 0.0682433, 6.65079
37.4732, 528.666, 0.5, 1, 0.384881, 0.384881, 0.0941832, 6.49206
37.4753, 528.719, 0.5, 1, 0.401317, 0.401317, 0.11898, 6.42857
37.4805, 528.78, 0.5, 1, 0.418667, 0.418667, 0.149497, 6.30159
37.4824, 528.828, 0.5, 1, 0.431195, 0.431195, 0.169334, 6.26984
37.4902, 528.899, 0.5, 1, 0.448112, 0.448112, 0.193367, 6.11111
37.4909, 528.952, 0.5, 1, 0.459361, 0.459361, 0.2174, 6.04762
37.4962, 529.005, 0.5, 1, 0.46919, 0.46919, 0.241052, 6.01587
37.4984, 529.053, 0.5, 1, 0.476899, 0.476899, 0.263559, 5.8254
37.5046, 529.115, 0.5, 1, 0.485228, 0.485228, 0.287973, 5.44444
37.5072, 529.167, 0.5, 1, 0.490913, 0.490913, 0.307429, 5.50794
37.5134, 529.234, 0.5, 1, 0.496128, 0.496128, 0.327647, 5.28571
37.5153, 529.287, 0.5, 1, 0.498737, 0.498737, 0.34672, 5
37.5202, 529.346, 0.5, 1, 0.499961, 0.499961, 0.366176, 4.77778
37.5241, 529.404, 0.5, 1, 0.499472, 0.499472, 0.383724, 4.68254
37.5292, 529.469, 0.5, 1, 0.49692, 0.49692, 0.399364, 4.33333
37.5305, 529.517, 0.5, 1, 0.493701, 0.493701, 0.414241, 3.92064
37.5371, 529.582, 0.5, 1, 0.487577, 0.487577, 0.427975, 3.60318
37.5385, 529.63, 0.5, 1, 0.481706, 0.481706, 0.439419, 3.22222
37.5442, 529.688, 0.5, 1, 0.473031, 0.473031, 0.450863, 2.90476
37.5472, 529.741, 0.5, 1, 0.463863, 0.463863, 0.458874, 2.52381
37.5534, 529.807, 0.5, 1, 0.450445, 0.450445, 0.467648, 2.23809
37.5562, 529.866, 0.5, 1, 0.436861, 0.436861, 0.474133, 1.92064
37.5602, 529.925, 0.5, 1, 0.421893, 0.421893, 0.47871, 1.44444
37.5632, 529.978, 0.5, 1, 0.407168, 0.407168, 0.482525, 1.12698
37.5681, 530.036, 0.5, 1, 0.389634, 0.389634, 0.484051, 0.714287
37.5722, 530.094, 0.5, 1, 0.370631, 0.370631, 0.484051, 0.269844
37.5761, 530.153, 0.5, 1, 0.350427, 0.350427, 0.483288, -0.0158768
37.5801, 530.211, 0.5, 1, 0.329039, 0.329039, 0.480999, -0.269844
37.5824, 530.259, 0.5, 1, 0.310697, 0.310697, 0.477566, -0.650795
37.5881, 530.317, 0.5, 1, 0.287463, 0.287463, 0.472225, -1.03175
37.5922, 530.375, 0.5, 1, 0.263035, 0.263035, 0.466885, -1.28571
37.5972, 530.44, 0.5, 1, 0.234912, 0.234912, 0.458874, -1.60317
37.5984, 530.488, 0.5, 1, 0.213558, 0.213558, 0.451245, -1.88889
37.6057, 530.556, 0.5, 1, 0.182358, 0.182358, 0.440563, -2.2381
37.6072, 530.608, 0.5, 1, 0.157985, 0.157985, 0.429501, -2.68254
37.6122, 530.667, 0.5, 1, 0.129605, 0.129605, 0.416148, -2.93651
37.6161, 530.725, 0.5, 1, 0.101421, 0.101421, 0.402034, -3.28571
37.6202, 530.784, 0.5, 1, 0.0722942, 0.0722942, 0.386012, -3.69841
37.6224, 530.832, 0.5, 1, 0.0486505, 0.0486505, 0.369609, -4.04762
37.6288, 530.894, 0.5, 1, 0.0173573, 0.0173573, 0.351298, -4.30159
37.6321, 530.953, 0.5, 1, -0.0116913, -0.0116913, 0.330698, -4.68254
37.6352, 531.006, 0.5, 1, -0.0381532, -0.0381532, 0.31048, -5
37.6401, 531.064, 0.5, 1, -0.0671543, -0.0671543, 0.288736, -5.19048
37.644, 531.122, 0.5, 1, -0.0956828, -0.0956828, 0.266992, -5.4127
37.6486, 531.183, 0.5, 1, -0.125674, -0.125674, 0.242959, -5.66666
37.6504, 531.231, 0.5, 1, -0.148622, -0.148622, 0.219307, -5.92063
37.6575, 531.298, 0.5, 1, -0.180097, -0.180097, 0.19413, -6.04762
37.6584, 531.345, 0.5, 1, -0.202143, -0.202143, 0.169334, -6.20635
37.6646, 531.407, 0.5, 1, -0.229767, -0.229767, 0.143012, -6.39683
37.6686, 531.468, 0.5, 1, -0.256504, -0.256504, 0.116691, -6.49207
37.6705, 531.516, 0.5, 1, -0.276727, -0.276727, 0.0903685, -6.49207
37.6771, 531.58, 0.5, 1, -0.302981, -0.302981, 0.0640471, -6.5873
37.6785, 531.628, 0.5, 1, -0.321697, -0.321697, 0.0369618, -6.68254
37.6854, 531.694, 0.5, 1, -0.346324, -0.346324, 0.0106404, -6.71429
37.6865, 531.742, 0.5, 1, -0.363187, -0.363187, -0.0160634, -6.68254
37.6934, 531.809, 0.5, 1, -0.385216, -0.385216, -0.0427663, -6.65079
37.6945, 531.856, 0.5, 1, -0.400002, -0.400002, -0.0694692, -6.55556
37.7007, 531.918, 0.5, 1, -0.417733, -0.417733, -0.0946471, -6.49207
37.7041, 531.976, 0.5, 1, -0.432984, -0.432984, -0.120969, -6.42857
37.7086, 532.038, 0.5, 1, -0.44749, -0.44749, -0.145384, -6.33334
37.7112, 532.09, 0.5, 1, -0.458582, -0.458582, -0.170179, -6.2381
37.7169, 532.153, 0.5, 1, -0.470251, -0.470251, -0.19383, -6.01588
37.7184, 532.201, 0.5, 1, -0.477831, -0.477831, -0.216338, -5.79365
37.7256, 532.269, 0.5, 1, -0.486684, -0.486684, -0.239226, -5.69841
37.7265, 532.316, 0.5, 1, -0.491603, -0.491603, -0.259825, -5.47619
37.7334, 532.382, 0.5, 1, -0.496554, -0.496554, -0.280807, -5.19048
37.7352, 532.435, 0.5, 1, -0.498948, -0.498948, -0.299499, -4.93651
37.7402, 532.494, 0.5, 1, -0.49999, -0.49999, -0.31781, -4.68254
37.744, 532.551, 0.5, 1, -0.49934, -0.49934, -0.334595, -4.39683
37.749, 532.615, 0.5, 1, -0.496668, -0.496668, -0.350999, -4.17461
37.7512, 532.668, 0.5, 1, -0.492998, -0.492998, -0.365494, -3.88889
37.7569, 532.731, 0.5, 1, -0.486712, -0.486712, -0.378083, -3.47619
37.7585, 532.779, 0.5, 1, -0.48067, -0.48067, -0.390671, -3.19048
37.765, 532.843, 0.5, 1, -0.47095, -0.47095, -0.400972, -2.90476
37.7664, 532.89, 0.5, 1, -0.462402, -0.462402, -0.41089, -2.55556
37.7733, 532.956, 0.5, 1, -0.448899, -0.448899, -0.41852, -2.20635
37.7763, 533.015, 0.5, 1, -0.435078, -0.435078, -0.425768, -1.88889
37.7801, 533.074, 0.5, 1, -0.419967, -0.419967, -0.429964, -1.47619
37.7824, 533.121, 0.5, 1, -0.406557, -0.406557, -0.433778, -1.09524
37.7898, 533.19, 0.5, 1, -0.385607, -0.385607, -0.436449, -0.809525
37.7905, 533.238, 0.5, 1, -0.36974, -0.36974, -0.437212, -0.46032
37.7965, 533.299, 0.5, 1, -0.34879, -0.34879, -0.437212, -0.111115
37.8001, 533.357, 0.5, 1, -0.327411, -0.327411, -0.435686, 0.174606
37.8024, 533.405, 0.5, 1, -0.30899, -0.30899, -0.433016, 0.428574
37.8072, 533.457, 0.5, 1, -0.287894, -0.287894, -0.429582, 0.746033
37.8136, 533.525, 0.5, 1, -0.259619, -0.259619, -0.425386, 0.968254
37.8165, 533.585, 0.5, 1, -0.233322, -0.233322, -0.418138, 1.38095
37.8202, 533.644, 0.5, 1, -0.20699, -0.20699, -0.410127, 1.8254
37.8225, 533.692, 0.5, 1, -0.184995, -0.184995, -0.399828, 2.30159
37.8295, 533.758, 0.5, 1, -0.153626, -0.153626, -0.38762, 2.74603
37.8305, 533.806, 0.5, 1, -0.130656, -0.130656, -0.37465, 3.06349
37.8363, 533.866, 0.5, 1, -0.101857, -0.101857, -0.359391, 3.4127
37.8403, 533.925, 0.5, 1, -0.0726809, -0.0726809, -0.343751, 3.73016
37.8425, 533.973, 0.5, 1, -0.0489299, -0.0489299, -0.326965, 4.1746
37.8489, 534.036, 0.5, 1, -0.0173252, -0.0173252, -0.305984, 4.61905
37.8512, 534.089, 0.5, 1, 0.00891008, 0.00891008, -0.285766, 5
37.8564, 534.149, 0.5, 1, 0.0390267, 0.0390267, -0.264785, 5.22222
37.8605, 534.209, 0.5, 1, 0.0690687, 0.0690687, -0.242278, 5.4127
37.8651, 534.274, 0.5, 1, 0.100816, 0.100816, -0.217864, 5.79365
37.8665, 534.322, 0.5, 1, 0.124103, 0.124103, -0.19383, 6.01587
37.8739, 534.391, 0.5, 1, 0.157563, 0.157563, -0.169416, 6.1746
37.8747, 534.442, 0.5, 1, 0.181374, 0.181374, -0.143476, 6.30159
37.8802, 534.498, 0.5, 1, 0.207238, 0.207238, -0.116772, 6.42857
37.8841, 534.556, 0.5, 1, 0.233366, 0.233366, -0.0900695, 6.5873
37.8889, 534.619, 0.5, 1, 0.260762, 0.260762, -0.0618398, 6.71429
37.8915, 534.673, 0.5, 1, 0.283401, 0.283401, -0.0362813, 6.74603
37.8962, 534.732, 0.5, 1, 0.307121, 0.307121, -0.00957748, 6.74603
37.9002, 534.791, 0.5, 1, 0.329729, 0.329729, 0.0178883, 6.80952
37.9037, 534.847, 0.5, 1, 0.350234, 0.350234, 0.0449727, 6.80952
37.9087, 534.909, 0.5, 1, 0.371629, 0.371629, 0.0716765, 6.74603
37.9104, 534.957, 0.5, 1, 0.387264, 0.387264, 0.0983794, 6.71429
37.9169, 535.02, 0.5, 1, 0.406399, 0.406399, 0.124702, 6.5873
37.9202, 535.078, 0.5, 1, 0.422764, 0.422764, 0.149116, 6.39682
37.9224, 535.126, 0.5, 1, 0.435023, 0.435023, 0.174675, 6.33333
37.9289, 535.189, 0.5, 1, 0.449656, 0.449656, 0.199089, 6.33333
37.9331, 535.253, 0.5, 1, 0.462823, 0.462823, 0.223885, 6.1746
37.9359, 535.31, 0.5, 1, 0.472849, 0.472849, 0.247155, 5.98413
37.9403, 535.37, 0.5, 1, 0.481664, 0.481664, 0.270044, 5.85714
37.9424, 535.418, 0.5, 1, 0.487521, 0.487521, 0.29255, 5.60318
37.949, 535.481, 0.5, 1, 0.493587, 0.493587, 0.313532, 5.44444
37.9513, 535.534, 0.5, 1, 0.497132, 0.497132, 0.332987, 5.22222
37.9561, 535.593, 0.5, 1, 0.499403, 0.499403, 0.352824, 4.96825
37.9602, 535.651, 0.5, 1, 0.499976, 0.499976, 0.370372, 4.80952
37.9634, 535.705, 0.5, 1, 0.498998, 0.498998, 0.387538, 4.46032
37.9693, 535.771, 0.5, 1, 0.495826, 0.495826, 0.40356, 4.1746
37.9704, 535.819, 0.5, 1, 0.492179, 0.492179, 0.417674, 3.8254
37.9766, 535.88, 0.5, 1, 0.485832, 0.485832, 0.431027, 3.50794
37.9784, 535.928, 0.5, 1, 0.479642, 0.479642, 0.442852, 3.19048
37.9847, 535.99, 0.5, 1, 0.470024, 0.470024, 0.453533, 2.87302
37.9864, 536.037, 0.5, 1, 0.461345, 0.461345, 0.461544, 2.46032
37.9937, 536.106, 0.5, 1, 0.447101, 0.447101, 0.469555, 2.07936
37.9944, 536.153, 0.5, 1, 0.435899, 0.435899, 0.475659, 1.8254
38.0007, 536.215, 0.5, 1, 0.419966, 0.419966, 0.480236, 1.38095
38.0041, 536.273, 0.5, 1, 0.403541, 0.403541, 0.482907, 1
38.0088, 536.336, 0.5, 1, 0.384249, 0.384249, 0.484051, 0.555557
38.0112, 536.389, 0.5, 1, 0.366847, 0.366847, 0.48367, 0.174606
38.017, 536.453, 0.5, 1, 0.344347, 0.344347, 0.482525, -0.0793686
38.0184, 536.501, 0.5, 1, 0.326614, 0.326614, 0.480236, -0.333336
38.0255, 536.567, 0.5, 1, 0.300684, 0.300684, 0.475659, -0.746033
38.0265, 536.615, 0.5, 1, 0.281254, 0.281254, 0.4707, -1.12698
38.0336, 536.683, 0.5, 1, 0.25265, 0.25265, 0.464978, -1.31746
38.0354, 536.736, 0.5, 1, 0.229057, 0.229057, 0.457348, -1.60317
38.0401, 536.795, 0.5, 1, 0.202739, 0.202739, 0.448193, -1.98412
38.0446, 536.856, 0.5, 1, 0.174362, 0.174362, 0.437893, -2.33334
38.0487, 536.918, 0.5, 1, 0.144927, 0.144927, 0.426449, -2.68254
38.0504, 536.966, 0.5, 1, 0.121896, 0.121896, 0.413097, -3.06349
38.0566, 537.027, 0.5, 1, 0.0920766, 0.0920766, 0.398219, -3.47619
38.0584, 537.075, 0.5, 1, 0.0684857, 0.0684857, 0.382198, -3.82539
38.0647, 537.137, 0.5, 1, 0.037857, 0.037857, 0.364269, -4.14286
38.0672, 537.189, 0.5, 1, 0.0115752, 0.0115752, 0.345194, -4.46032
38.0728, 537.252, 0.5, 1, -0.0197498, -0.0197498, 0.325358, -4.84127
38.076, 537.31, 0.5, 1, -0.0485579, -0.0485579, 0.303614, -5.09524
38.0804, 537.369, 0.5, 1, -0.0782018, -0.0782018, 0.282251, -5.31746
38.085, 537.433, 0.5, 1, -0.109524, -0.109524, 0.2586, -5.50793
38.0864, 537.481, 0.5, 1, -0.132741, -0.132741, 0.235711, -5.79365
38.0938, 537.55, 0.5, 1, -0.165634, -0.165634, 0.211296, -5.98412
38.0946, 537.599, 0.5, 1, -0.188666, -0.188666, 0.186119, -6.11111
38.1001, 537.656, 0.5, 1, -0.214517, -0.214517, 0.160941, -6.2381
38.1032, 537.708, 0.5, 1, -0.237941, -0.237941, 0.13462, -6.36508
38.1089, 537.772, 0.5, 1, -0.265243, -0.265243, 0.107916, -6.49207
38.1104, 537.819, 0.5, 1, -0.285173, -0.285173, 0.0819762, -6.5873
38.1165, 537.88, 0.5, 1, -0.309595, -0.309595, 0.0545104, -6.74603
38.1201, 537.938, 0.5, 1, -0.331859, -0.331859, 0.0274251, -6.80952
38.1242, 537.997, 0.5, 1, -0.353357, -0.353357, 0.000340729, -6.71429
38.1286, 538.058, 0.5, 1, -0.374308, -0.374308, -0.027126, -6.68254
38.1304, 538.106, 0.5, 1, -0.389685, -0.389685, -0.0534475, -6.68254
38.136, 538.163, 0.5, 1, -0.407019, -0.407019, -0.0793884, -6.5873
38.1384, 538.211, 0.5, 1, -0.420399, -0.420399, -0.104947, -6.49207
38.1459, 538.28, 0.5, 1, -0.438111, -0.438111, -0.130124, -6.42857
38.1466, 538.33, 0.5, 1, -0.449486, -0.449486, -0.155302, -6.26984
38.1548, 538.404, 0.5, 1, -0.464401, -0.464401, -0.179716, -6.07937
38.1556, 538.465, 0.5, 1, -0.47496, -0.47496, -0.202223, -5.95238
38.1603, 538.511, 0.5, 1, -0.481552, -0.481552, -0.226638, -5.82539
38.1636, 538.566, 0.5, 1, -0.488215, -0.488215, -0.246855, -5.57143
38.1687, 538.627, 0.5, 1, -0.493951, -0.493951, -0.273559, -5.31746
38.1704, 538.675, 0.5, 1, -0.49709, -0.49709, -0.287674, -5.09524
38.1771, 538.74, 0.5, 1, -0.499524, -0.499524, -0.305984, -4.74603
38.1785, 538.787, 0.5, 1, -0.499996, -0.499996, -0.324676, -4.61905
38.1856, 538.855, 0.5, 1, -0.498712, -0.498712, -0.341843, -4.42857
38.1864, 538.903, 0.5, 1, -0.496412, -0.496412, -0.356339, -4.07937
38.1937, 538.971, 0.5, 1, -0.491208, -0.491208, -0.371217, -3.7619
38.1945, 539.019, 0.5, 1, -0.486181, -0.486181, -0.383424, -3.38095
38.2007, 539.08, 0.5, 1, -0.47806, -0.47806, -0.39525, -3.03175
38.2041, 539.139, 0.5, 1, -0.468743, -0.468743, -0.405168, -2.74603
38.2086, 539.2, 0.5, 1, -0.45719, -0.45719, -0.414705, -2.49207
38.2104, 539.248, 0.5, 1, -0.447013, -0.447013, -0.42119, -2.11111
38.2164, 539.308, 0.5, 1, -0.43273, -0.43273, -0.428056, -1.73016
38.2203, 539.367, 0.5, 1, -0.417138, -0.417138, -0.431871, -1.34921
38.2224, 539.415, 0.5, 1, -0.403505, -0.403505, -0.435304, -0.968254
38.2311, 539.492, 0.5, 1, -0.379663, -0.379663, -0.437212, -0.714287
38.2326, 539.561, 0.5, 1, -0.356167, -0.356167, -0.437593, -0.333336
38.2344, 539.592, 0.5, 1, -0.345139, -0.345139, -0.437212, -0.0158768
38.2401, 539.65, 0.5, 1, -0.323493, -0.323493, -0.435304, 0.206352
38.2432, 539.703, 0.5, 1, -0.302974, -0.302974, -0.43149, 0.619049
38.2488, 539.765, 0.5, 1, -0.277646, -0.277646, -0.429201, 0.809525
38.2512, 539.818, 0.5, 1, -0.255441, -0.255441, -0.424242, 0.968254
38.256, 539.876, 0.5, 1, -0.230183, -0.230183, -0.416994, 1.44444
38.2602, 539.934, 0.5, 1, -0.203668, -0.203668, -0.407839, 2.01587
38.2633, 539.988, 0.5, 1, -0.178998, -0.178998, -0.39792, 2.33333
38.2687, 540.05, 0.5, 1, -0.149831, -0.149831, -0.385331, 2.77778
38.2705, 540.098, 0.5, 1, -0.126747, -0.126747, -0.371598, 3.22222
38.2763, 540.157, 0.5, 1, -0.0976739, -0.0976739, -0.356339, 3.57143
38.2784, 540.205, 0.5, 1, -0.0741639, -0.0741639, -0.340699, 3.85714
38.2847, 540.267, 0.5, 1, -0.0434967, -0.0434967, -0.322769, 4.14286
38.2894, 540.333, 0.5, 1, -0.0104189, -0.0104189, -0.30217, 4.68254
38.2904, 540.381, 0.5, 1, 0.0134206, 0.0134206, -0.281952, 5.06349
38.2962, 540.439, 0.5, 1, 0.04268, 0.04268, -0.259825, 5.28571
38.3004, 540.499, 0.5, 1, 0.0724082, 0.0724082, -0.238082, 5.50794
38.3034, 540.553, 0.5, 1, 0.0987545, 0.0987545, -0.214431, 5.76191
38.3087, 540.614, 0.5, 1, 0.128807, 0.128807, -0.189253, 6.01587
38.3113, 540.667, 0.5, 1, 0.154215, 0.154215, -0.163694, 6.11111
38.3163, 540.727, 0.5, 1, 0.182088, 0.182088, -0.139279, 6.30159
38.3204, 540.787, 0.5, 1, 0.209603, 0.209603, -0.112958, 6.42857
38.3224, 540.834, 0.5, 1, 0.231035, 0.231035, -0.0858733, 6.55556
38.3294, 540.9, 0.5, 1, 0.259816, 0.259816, -0.0591695, 6.71429
38.3304, 540.948, 0.5, 1, 0.279929, 0.279929, -0.0328481, 6.68254
38.3361, 541.006, 0.5, 1, 0.303529, 0.303529, -0.00576279, 6.65079
38.3403, 541.066, 0.5, 1, 0.32666, 0.32666, 0.0205586, 6.71429
38.3442, 541.125, 0.5, 1, 0.348439, 0.348439, 0.0476439, 6.74603
38.3487, 541.187, 0.5, 1, 0.369855, 0.369855, 0.0728209, 6.65079
38.3504, 541.234, 0.5, 1, 0.385479, 0.385479, 0.0995238, 6.5873
38.357, 541.298, 0.5, 1, 0.405085, 0.405085, 0.125465, 6.5873
38.3584, 541.346, 0.5, 1, 0.418589, 0.418589, 0.149879, 6.20635
38.3661, 541.417, 0.5, 1, 0.436825, 0.436825, 0.174675, 6.14286
38.3668, 541.469, 0.5, 1, 0.44891, 0.44891, 0.199089, 6.20635
38.3753, 541.543, 0.5, 1, 0.46396, 0.46396, 0.223122, 5.98413
38.376, 541.611, 0.5, 1, 0.475525, 0.475525, 0.246011, 5.92064
38.3803, 541.65, 0.5, 1, 0.481204, 0.481204, 0.271188, 5.76191
38.385, 541.714, 0.5, 1, 0.488915, 0.488915, 0.290262, 5.60318
38.3864, 541.762, 0.5, 1, 0.493354, 0.493354, 0.320017, 5.31746
38.3939, 541.831, 0.5, 1, 0.497793, 0.497793, 0.331461, 5.22222
38.3946, 541.88, 0.5, 1, 0.499506, 0.499506, 0.351298, 4.93651
38.4003, 541.938, 0.5, 1, 0.499956, 0.499956, 0.369609, 4.77778
38.4053, 542.004, 0.5, 1, 0.498439, 0.498439, 0.386394, 4.55556
38.4064, 542.051, 0.5, 1, 0.495994, 0.495994, 0.403178, 4.20635
38.4137, 542.119, 0.5, 1, 0.490564, 0.490564, 0.416911, 3.85714
38.4144, 542.167, 0.5, 1, 0.485437, 0.485437, 0.430645, 3.57143
38.4202, 542.226, 0.5, 1, 0.477449, 0.477449, 0.442471, 3.25397
38.4233, 542.279, 0.5, 1, 0.468936, 0.468936, 0.453533, 2.90476
38.4288, 542.342, 0.5, 1, 0.457169, 0.457169, 0.461544, 2.46032
38.4305, 542.39, 0.5, 1, 0.446889, 0.446889, 0.469937, 2.11111
38.4362, 542.449, 0.5, 1, 0.432932, 0.432932, 0.475659, 1.8254
38.4402, 542.507, 0.5, 1, 0.417598, 0.417598, 0.480236, 1.38095
38.4442, 542.566, 0.5, 1, 0.400734, 0.400734, 0.482907, 1
38.4487, 542.628, 0.5, 1, 0.381527, 0.381527, 0.48367, 0.555557
38.4504, 542.675, 0.5, 1, 0.365642, 0.365642, 0.483288, 0.174606
38.4564, 542.735, 0.5, 1, 0.344572, 0.344572, 0.482144, -0.14286
38.4592, 542.788, 0.5, 1, 0.32505, 0.32505, 0.479473, -0.396828
38.4633, 542.841, 0.5, 1, 0.304367, 0.304367, 0.474896, -0.777779
38.4686, 542.902, 0.5, 1, 0.279524, 0.279524, 0.469937, -1.15873
38.4712, 542.955, 0.5, 1, 0.257301, 0.257301, 0.463452, -1.34921
38.4762, 543.014, 0.5, 1, 0.23172, 0.23172, 0.456204, -1.63492
38.4803, 543.073, 0.5, 1, 0.205038, 0.205038, 0.446286, -2.07937
38.4824, 543.121, 0.5, 1, 0.183053, 0.183053, 0.436367, -2.36508
38.4889, 543.184, 0.5, 1, 0.153324, 0.153324, 0.425305, -2.5873
38.4904, 543.232, 0.5, 1, 0.130436, 0.130436, 0.411952, -3
38.4961, 543.29, 0.5, 1, 0.102152, 0.102152, 0.397075, -3.44444
38.5002, 543.348, 0.5, 1, 0.0733788, 0.0733788, 0.381816, -3.73016
38.5024, 543.396, 0.5, 1, 0.0497275, 0.0497275, 0.363887, -4.01588
38.5086, 543.457, 0.5, 1, 0.0191924, 0.0191924, 0.344813, -4.42857
38.5112, 543.51, 0.5, 1, -0.00708592, -0.00708592, 0.326121, -4.74603
38.5161, 543.568, 0.5, 1, -0.0361613, -0.0361613, 0.30514, -4.87302
38.5201, 543.626, 0.5, 1, -0.0652223, -0.0652223, 0.284539, -5.12698
